age,job,marital,education,default,balance,housing,loan,campaign,pdays,deposit,Date
54,retired,married,secondary,no,-152,yes,yes,11,-1,no,26-may
35,admin.,married,secondary,no,907,no,yes,4,-1,no,02-jul
41,blue-collar,single,primary,no,22,yes,no,1,-1,no,14-may
28,blue-collar,single,secondary,no,0,no,yes,21,-1,no,31-jul
55,management,divorced,tertiary,no,8044,yes,no,5,333,no,11-may
56,admin.,single,secondary,no,1854,yes,no,1,342,no,07-may
33,blue-collar,single,secondary,no,1794,yes,no,1,173,no,12-may
42,technician,married,secondary,no,2,no,no,2,-1,no,29-may
34,student,single,unknown,no,2321,no,no,2,99,no,09-nov
35,technician,single,secondary,no,144,no,no,2,-1,no,22-jul
46,technician,divorced,secondary,no,1,yes,yes,3,-1,no,26-may
31,self-employed,single,secondary,no,762,no,no,3,-1,no,11-aug
48,self-employed,married,tertiary,no,16,yes,yes,1,-1,no,18-nov
38,technician,married,secondary,no,20,no,no,1,-1,no,02-feb
47,services,married,secondary,no,2070,yes,yes,1,-1,no,26-may
48,management,married,tertiary,no,308,yes,no,5,-1,no,14-jul
57,technician,married,unknown,no,1617,yes,no,2,-1,no,07-may
30,admin.,married,secondary,no,39,yes,no,3,-1,no,28-jul
39,blue-collar,married,primary,no,332,yes,no,3,-1,no,08-may
31,management,single,tertiary,no,713,no,no,1,-1,no,28-aug
44,blue-collar,married,secondary,no,2885,yes,no,3,-1,no,30-may
38,services,married,secondary,no,968,yes,no,1,-1,no,06-apr
58,unknown,married,tertiary,no,4150,no,no,1,-1,no,06-jun
42,management,married,tertiary,no,687,no,no,2,-1,no,11-aug
33,management,married,secondary,no,333,no,no,6,-1,no,28-aug
55,retired,married,primary,no,1821,no,no,2,-1,no,08-aug
34,blue-collar,married,secondary,no,-436,yes,no,1,-1,no,26-may
30,unknown,single,unknown,no,6929,no,no,1,-1,no,19-nov
35,technician,single,secondary,no,126,no,no,2,-1,no,22-aug
35,technician,married,secondary,no,2019,yes,yes,2,144,no,18-nov
56,retired,married,secondary,no,878,no,no,3,-1,no,20-jun
27,management,single,tertiary,no,6791,no,no,2,229,no,22-mar
39,self-employed,divorced,secondary,no,0,yes,no,2,-1,no,23-may
36,admin.,married,secondary,no,110,yes,no,1,-1,no,04-feb
35,self-employed,married,secondary,no,28,no,yes,3,-1,no,02-jul
34,housemaid,single,primary,no,443,no,no,1,2,no,30-jan
28,unemployed,single,primary,no,236,no,no,3,-1,no,06-feb
37,technician,married,secondary,no,2707,yes,no,1,-1,no,16-jul
57,technician,married,secondary,no,1753,yes,no,1,-1,no,07-may
34,services,married,secondary,no,1182,yes,no,1,-1,no,28-may
38,management,single,tertiary,no,427,yes,no,1,182,no,18-nov
48,technician,married,primary,no,788,no,no,2,-1,no,09-jul
35,admin.,married,secondary,no,0,no,no,11,-1,no,07-jul
40,blue-collar,married,primary,yes,-509,yes,no,1,-1,no,23-may
48,services,divorced,primary,no,-110,no,yes,2,-1,no,19-jun
54,blue-collar,married,primary,no,244,yes,no,2,-1,no,29-jul
49,services,divorced,secondary,no,933,no,yes,33,-1,no,29-jul
38,technician,married,tertiary,no,940,no,no,7,-1,no,12-aug
44,entrepreneur,married,tertiary,no,1631,yes,no,1,195,no,17-nov
44,unemployed,married,secondary,yes,-505,yes,no,11,-1,no,03-jun
60,admin.,married,secondary,no,7336,no,no,1,-1,no,31-mar
55,services,single,secondary,no,-40,yes,no,2,-1,no,12-may
27,student,single,primary,yes,25,no,no,1,-1,no,28-aug
33,management,single,secondary,no,0,no,no,2,-1,no,20-may
32,technician,married,secondary,no,5,yes,no,1,-1,no,17-nov
51,blue-collar,married,secondary,no,-92,yes,no,4,-1,no,04-jun
44,admin.,married,secondary,no,497,yes,no,3,270,no,03-feb
49,blue-collar,married,primary,no,2356,no,yes,2,-1,no,14-jul
42,blue-collar,married,secondary,no,3,yes,no,1,-1,no,12-may
35,services,married,secondary,no,128,yes,no,1,-1,no,12-may
32,admin.,married,tertiary,no,390,yes,yes,1,243,no,05-may
39,technician,single,secondary,no,300,no,no,6,394,no,10-sep
54,technician,married,secondary,no,827,no,yes,2,-1,no,20-jun
35,technician,married,tertiary,no,25,no,no,2,-1,no,27-aug
41,technician,single,primary,no,340,yes,no,1,349,no,13-may
35,management,married,tertiary,no,867,yes,no,2,171,no,20-nov
41,blue-collar,married,secondary,no,140,yes,no,2,-1,no,29-jan
36,technician,married,secondary,no,3,no,no,4,-1,no,20-aug
51,self-employed,married,secondary,no,4920,no,no,2,-1,no,02-jun
59,unknown,single,secondary,no,3237,no,no,3,-1,no,06-jun
44,blue-collar,married,primary,no,0,yes,yes,2,116,no,21-nov
49,admin.,married,secondary,no,1096,yes,no,1,303,no,17-apr
37,admin.,single,tertiary,no,869,no,no,8,-1,no,30-jul
60,technician,divorced,tertiary,no,1900,yes,no,3,-1,no,29-may
40,management,married,tertiary,no,413,yes,no,1,-1,no,14-may
27,blue-collar,married,primary,yes,-588,no,no,2,-1,no,13-may
34,housemaid,married,secondary,yes,0,no,no,2,-1,no,21-aug
41,technician,married,secondary,no,2490,yes,no,2,-1,no,21-may
39,services,married,secondary,no,20928,no,no,1,352,no,14-may
34,admin.,married,secondary,no,560,yes,no,3,-1,no,05-may
38,blue-collar,divorced,secondary,no,0,yes,no,1,173,no,11-may
56,blue-collar,married,primary,no,826,yes,no,1,-1,no,21-jul
42,services,married,secondary,no,115,yes,yes,1,149,no,17-apr
47,student,single,unknown,no,107,no,no,8,-1,no,15-jul
32,blue-collar,married,secondary,no,320,yes,yes,4,-1,no,03-feb
37,blue-collar,married,secondary,yes,-399,yes,yes,3,-1,no,03-jun
25,student,single,secondary,no,703,no,no,3,-1,no,05-may
29,technician,divorced,secondary,no,328,yes,yes,1,-1,no,04-feb
48,management,divorced,tertiary,no,148,no,no,2,-1,no,12-aug
39,self-employed,single,tertiary,no,2298,yes,yes,2,319,no,20-apr
31,blue-collar,married,secondary,no,64,yes,no,3,-1,no,18-jul
28,management,single,tertiary,no,4013,yes,no,1,-1,no,04-jun
32,management,married,tertiary,no,0,no,no,1,-1,no,09-may
35,technician,married,tertiary,no,633,yes,yes,3,5,no,02-feb
51,admin.,married,unknown,no,-1137,yes,yes,3,325,no,11-may
32,blue-collar,married,primary,no,902,yes,no,2,-1,no,27-may
30,blue-collar,married,secondary,no,2850,no,no,2,-1,no,08-may
54,management,married,tertiary,no,313,yes,no,2,-1,no,05-may
41,blue-collar,married,secondary,no,923,yes,no,2,-1,no,14-may
35,admin.,single,primary,no,8,yes,no,18,-1,no,16-may
44,technician,married,secondary,no,945,yes,no,1,-1,no,04-aug
58,management,married,tertiary,no,2261,yes,no,1,391,no,03-jun
43,blue-collar,married,primary,no,18,yes,no,2,370,no,14-may
52,blue-collar,married,secondary,no,5828,yes,no,2,-1,no,13-may
60,retired,married,primary,no,6307,yes,no,1,-1,no,11-jun
32,management,single,tertiary,no,537,no,no,3,-1,no,29-may
41,blue-collar,married,secondary,no,393,yes,yes,1,-1,no,10-jul
54,blue-collar,divorced,primary,no,215,yes,no,5,-1,no,04-jun
30,blue-collar,single,secondary,no,132,yes,no,1,-1,no,16-may
36,technician,single,secondary,no,35,no,no,2,-1,no,29-aug
27,admin.,single,secondary,no,125,no,no,1,288,no,21-jul
32,technician,single,secondary,no,129,yes,no,1,-1,no,07-may
34,management,married,tertiary,no,0,no,no,2,-1,no,06-aug
43,admin.,married,secondary,no,315,no,no,2,-1,no,23-jul
43,services,married,primary,no,2567,yes,no,1,360,no,14-may
31,management,divorced,tertiary,no,883,yes,no,1,-1,no,19-nov
37,technician,married,secondary,no,1120,yes,no,5,-1,no,30-may
51,technician,divorced,secondary,no,0,yes,no,2,-1,no,28-may
52,blue-collar,married,secondary,no,1117,yes,no,1,-1,no,13-may
57,blue-collar,married,secondary,no,773,yes,yes,8,-1,no,18-jun
32,technician,single,tertiary,no,390,yes,no,1,-1,no,23-may
47,admin.,married,secondary,no,1358,yes,no,4,-1,no,14-may
31,management,married,tertiary,no,216,no,no,1,-1,no,22-jul
27,blue-collar,single,secondary,no,317,yes,no,10,-1,no,20-may
31,blue-collar,single,primary,no,2369,yes,no,1,-1,no,18-may
36,admin.,divorced,tertiary,no,125,yes,no,1,-1,no,26-may
44,blue-collar,married,primary,no,6,no,no,9,-1,no,10-jul
34,blue-collar,married,primary,no,15841,yes,no,5,-1,no,20-apr
32,housemaid,married,primary,no,51,yes,no,1,-1,no,12-may
52,management,married,secondary,no,0,yes,yes,13,-1,no,27-may
60,retired,divorced,primary,no,-79,yes,yes,1,-1,no,29-jan
30,services,single,secondary,no,1881,no,yes,1,-1,no,26-jun
48,blue-collar,married,primary,no,456,yes,yes,1,-1,no,19-may
39,management,married,primary,no,1873,no,no,2,-1,no,09-jun
59,management,divorced,tertiary,no,0,yes,no,8,-1,no,31-jul
42,admin.,married,secondary,no,445,yes,no,2,-1,no,07-may
77,retired,married,secondary,no,2123,no,no,4,-1,no,04-feb
29,technician,married,secondary,no,767,yes,no,1,-1,no,05-feb
49,technician,divorced,secondary,no,229,no,no,2,-1,no,08-aug
57,retired,married,secondary,no,3783,yes,no,3,-1,no,06-jun
37,blue-collar,married,secondary,no,140,yes,yes,1,-1,no,07-may
35,technician,married,secondary,no,6,yes,no,2,348,no,11-may
63,retired,divorced,secondary,no,859,no,no,1,-1,no,13-feb
37,technician,married,secondary,no,261,no,no,4,-1,no,29-aug
37,services,married,secondary,no,50,yes,no,3,-1,no,08-may
52,admin.,married,secondary,no,-462,yes,no,5,-1,no,09-feb
60,retired,married,secondary,no,0,no,no,3,-1,no,05-aug
36,technician,married,secondary,no,283,yes,yes,2,-1,no,27-jun
48,self-employed,married,secondary,no,91,no,no,8,-1,no,21-aug
47,entrepreneur,married,tertiary,no,0,no,no,2,-1,no,18-nov
56,management,divorced,tertiary,no,442,no,no,3,-1,no,28-may
45,blue-collar,married,secondary,no,0,no,no,2,-1,no,30-jul
53,housemaid,married,secondary,no,1182,yes,no,1,293,no,07-sep
56,blue-collar,married,secondary,no,316,yes,no,1,-1,no,19-may
59,technician,married,secondary,no,316,no,no,4,-1,no,14-aug
34,management,married,tertiary,no,402,no,no,1,-1,no,26-may
45,unemployed,single,primary,no,8725,no,no,2,-1,no,08-jul
32,technician,married,unknown,no,102,yes,no,11,-1,no,21-may
60,self-employed,married,secondary,no,0,no,no,1,-1,no,06-jun
54,blue-collar,divorced,secondary,no,615,no,yes,1,-1,no,20-nov
41,services,married,secondary,no,0,yes,no,2,-1,no,05-may
44,blue-collar,married,secondary,no,3060,yes,no,2,151,no,20-apr
40,technician,married,secondary,no,990,yes,no,3,-1,no,06-feb
40,services,divorced,primary,no,1937,yes,no,1,-1,no,02-jun
29,technician,married,secondary,no,428,no,no,4,-1,no,14-jul
28,technician,married,secondary,no,655,yes,no,2,-1,no,09-may
35,management,married,tertiary,no,16,no,no,1,-1,no,19-nov
33,management,married,tertiary,no,2044,yes,no,3,177,no,15-may
33,management,single,tertiary,no,20,no,no,2,-1,no,21-aug
50,retired,married,primary,no,29,no,no,5,-1,no,20-jun
56,management,married,primary,no,-155,yes,no,1,-1,no,17-nov
37,management,single,tertiary,no,340,no,no,4,-1,no,11-aug
53,technician,married,secondary,no,1776,no,no,7,-1,no,18-jun
27,blue-collar,single,secondary,no,23,no,no,2,-1,no,26-feb
46,technician,married,secondary,no,863,yes,no,3,-1,no,03-feb
36,blue-collar,divorced,secondary,no,7051,no,yes,13,-1,no,15-jul
37,admin.,married,secondary,no,1049,no,no,5,-1,no,31-jul
28,admin.,married,tertiary,no,174,yes,yes,1,184,no,11-feb
40,blue-collar,married,primary,no,137,no,yes,1,-1,no,10-jul
48,blue-collar,married,primary,no,783,no,yes,2,-1,no,06-aug
46,services,married,primary,no,116,yes,no,4,341,no,18-may
39,technician,married,primary,no,2118,yes,no,2,-1,no,17-apr
37,management,single,tertiary,no,10269,yes,no,2,-1,no,18-may
26,admin.,single,secondary,no,141,yes,no,4,349,no,18-may
35,blue-collar,divorced,primary,no,13,no,yes,1,-1,no,09-jul
37,management,single,tertiary,no,0,no,no,3,-1,no,07-jul
32,entrepreneur,married,secondary,no,1996,yes,no,1,-1,no,18-nov
31,admin.,single,secondary,no,1129,yes,no,3,-1,no,18-may
36,housemaid,single,tertiary,no,561,no,no,2,-1,no,06-jun
36,management,married,tertiary,no,539,no,no,1,-1,no,11-aug
38,services,married,secondary,no,-349,yes,no,2,328,no,20-apr
45,admin.,married,secondary,no,6971,no,no,1,-1,no,22-may
58,housemaid,married,tertiary,no,497,no,no,5,-1,no,11-jun
34,management,married,tertiary,no,362,yes,no,3,-1,no,30-may
51,blue-collar,married,primary,no,4497,yes,no,3,-1,no,15-may
38,technician,single,tertiary,no,2496,no,no,1,-1,no,17-jun
73,retired,married,secondary,no,2850,no,no,1,144,no,08-oct
57,technician,married,primary,no,0,no,no,8,-1,no,05-jun
45,management,married,tertiary,no,1199,no,no,2,-1,no,03-feb
34,technician,divorced,tertiary,no,66,no,yes,1,170,no,05-feb
48,admin.,married,unknown,no,3756,no,no,10,-1,no,14-aug
39,blue-collar,single,secondary,no,1170,no,no,1,-1,no,06-jun
35,technician,married,tertiary,no,944,no,no,2,-1,no,08-aug
58,management,divorced,tertiary,no,50,yes,no,4,-1,no,03-jun
36,management,single,tertiary,no,171,no,no,4,-1,no,17-jun
43,services,married,secondary,no,122,yes,no,2,-1,no,05-may
34,blue-collar,divorced,secondary,no,1780,yes,no,9,-1,no,02-jun
52,technician,married,secondary,no,136,no,no,5,-1,no,28-aug
36,unknown,married,secondary,no,179,no,no,8,-1,no,08-aug
32,blue-collar,single,secondary,no,232,no,no,1,-1,no,13-dec
23,student,single,tertiary,no,82,no,no,4,-1,no,04-may
57,blue-collar,married,primary,no,630,yes,no,1,-1,no,29-may
43,blue-collar,married,primary,yes,1202,no,no,1,-1,no,30-may
33,admin.,single,tertiary,no,867,yes,no,1,-1,no,14-apr
45,management,divorced,tertiary,no,6200,no,no,2,-1,no,29-jul
31,admin.,single,secondary,no,-422,yes,no,2,329,no,18-may
41,self-employed,single,unknown,no,426,yes,no,1,-1,no,19-jun
47,management,divorced,tertiary,no,107,no,no,1,-1,no,15-may
39,services,divorced,secondary,yes,-96,yes,yes,6,-1,no,12-may
47,blue-collar,married,secondary,no,581,yes,no,6,-1,no,26-aug
57,technician,married,secondary,no,402,yes,no,3,-1,no,06-may
52,blue-collar,married,secondary,no,555,yes,no,2,-1,no,12-may
45,admin.,married,secondary,no,67,no,no,2,-1,no,05-feb
42,management,married,tertiary,no,72,yes,no,2,348,no,20-apr
32,self-employed,married,secondary,no,1942,yes,no,9,-1,no,30-may
31,technician,single,secondary,no,373,no,no,5,-1,no,22-aug
25,blue-collar,single,secondary,no,84,yes,no,2,-1,no,18-may
30,technician,married,secondary,no,394,no,no,13,-1,no,22-aug
33,blue-collar,married,primary,no,925,no,no,3,-1,no,20-nov
29,blue-collar,married,secondary,no,0,yes,no,6,-1,no,11-may
55,retired,married,secondary,no,6690,no,no,1,-1,no,30-apr
51,admin.,married,secondary,no,4178,yes,no,1,-1,no,30-may
68,retired,married,secondary,no,20723,yes,no,2,-1,no,28-apr
29,services,single,secondary,no,887,no,no,1,-1,no,04-feb
35,self-employed,married,secondary,no,598,yes,no,1,-1,no,20-apr
38,technician,married,secondary,no,1,yes,no,5,199,no,21-nov
39,management,divorced,secondary,no,4314,yes,no,4,-1,no,20-nov
47,technician,married,tertiary,no,2155,no,no,3,-1,no,20-jun
22,management,single,tertiary,no,760,no,no,1,-1,no,07-dec
44,admin.,married,secondary,no,1248,yes,yes,3,-1,no,08-may
38,technician,single,tertiary,no,5122,yes,no,1,184,no,20-nov
56,services,divorced,secondary,no,191,no,no,3,-1,no,23-jul
56,management,married,secondary,no,230,no,no,4,-1,no,09-may
54,management,divorced,tertiary,no,7010,no,no,2,-1,no,11-mar
39,services,married,secondary,no,1970,yes,no,1,404,no,08-jun
36,blue-collar,married,secondary,no,3935,yes,yes,6,-1,no,27-may
42,admin.,married,secondary,no,437,yes,no,3,190,no,11-aug
51,technician,divorced,secondary,no,2323,yes,yes,10,-1,no,18-aug
32,management,married,tertiary,no,2213,no,no,2,154,no,29-jan
31,management,married,tertiary,no,84,no,yes,1,-1,no,01-jul
23,technician,single,secondary,no,4545,no,no,1,-1,no,03-jun
21,student,single,unknown,no,200,no,no,1,-1,no,01-jun
45,admin.,single,secondary,no,206,yes,no,1,-1,no,05-may
51,technician,married,secondary,no,2937,no,no,3,-1,no,21-nov
36,unemployed,single,tertiary,no,221,no,no,4,-1,no,03-feb
56,blue-collar,married,secondary,no,1521,yes,yes,2,179,no,21-nov
41,technician,married,secondary,no,102,yes,yes,9,-1,no,14-may
57,retired,married,secondary,no,519,yes,no,3,-1,no,03-jun
55,blue-collar,married,secondary,no,660,no,no,1,-1,no,05-jun
34,management,divorced,tertiary,no,500,yes,no,1,-1,no,29-may
32,admin.,married,secondary,no,1661,yes,no,1,209,no,05-feb
41,blue-collar,single,unknown,no,961,yes,no,1,-1,no,29-may
32,admin.,divorced,secondary,no,-273,yes,no,1,-1,no,05-may
53,management,married,tertiary,no,7067,no,no,3,-1,no,06-jun
43,blue-collar,married,unknown,no,285,yes,no,6,-1,no,15-may
27,services,married,secondary,no,221,no,yes,1,-1,no,07-jul
48,technician,single,secondary,no,479,no,no,5,-1,no,20-may
33,services,single,tertiary,no,1595,yes,no,1,-1,no,26-may
41,management,married,tertiary,no,65,yes,no,2,-1,no,06-may
33,admin.,married,tertiary,no,640,no,no,1,-1,no,24-jul
25,management,single,tertiary,no,490,no,no,1,-1,no,07-sep
38,management,married,tertiary,no,1440,no,no,2,-1,no,11-aug
43,self-employed,married,secondary,no,918,yes,no,1,-1,no,06-may
56,management,single,tertiary,no,6507,yes,yes,1,196,no,29-jan
28,services,married,secondary,no,4,yes,no,5,-1,no,27-jun
52,self-employed,married,tertiary,no,2289,yes,yes,1,-1,no,21-nov
32,management,single,tertiary,no,131,no,no,3,-1,no,03-jun
33,services,single,secondary,no,1852,no,no,1,204,no,25-feb
31,technician,single,tertiary,no,-749,yes,yes,4,-1,no,29-jul
54,technician,married,secondary,no,719,yes,no,1,264,no,02-feb
36,technician,married,secondary,no,4613,no,no,1,134,no,02-apr
40,admin.,single,secondary,no,664,no,no,2,121,no,19-nov
32,admin.,single,tertiary,no,291,no,no,6,275,no,28-jan
27,student,single,tertiary,no,24,yes,no,2,-1,no,02-feb
42,technician,single,secondary,no,823,yes,no,1,-1,no,28-jan
30,management,married,tertiary,no,1235,yes,no,3,-1,no,28-jul
43,technician,single,secondary,no,1195,yes,no,9,-1,no,15-may
44,management,married,unknown,no,21,no,no,2,-1,no,24-aug
46,technician,married,secondary,no,363,yes,no,3,-1,no,06-aug
36,blue-collar,single,secondary,no,0,no,no,1,-1,no,19-jun
44,blue-collar,single,primary,no,0,yes,no,1,-1,no,24-jul
30,management,single,tertiary,no,136,yes,no,1,-1,no,23-may
34,admin.,single,secondary,no,846,yes,no,2,-1,no,17-apr
20,student,single,primary,no,0,no,no,5,91,no,01-feb
31,services,married,secondary,no,505,no,no,3,-1,no,11-jul
34,blue-collar,married,primary,no,3986,yes,no,2,-1,no,17-apr
27,technician,single,tertiary,no,11862,no,no,5,101,no,25-may
47,management,married,primary,yes,145,no,yes,1,-1,no,01-jul
56,management,divorced,tertiary,no,2037,no,no,1,91,no,06-may
45,technician,divorced,secondary,no,441,yes,no,1,-1,no,02-feb
35,blue-collar,married,primary,no,105,yes,no,2,-1,no,08-may
32,technician,married,secondary,no,465,yes,no,2,-1,no,12-may
44,entrepreneur,married,secondary,no,320,yes,yes,3,234,no,05-feb
38,services,married,secondary,no,-762,yes,yes,2,-1,no,30-may
32,management,single,tertiary,no,316,yes,no,3,-1,no,29-jan
58,admin.,married,unknown,no,903,no,no,1,-1,no,28-jan
35,management,single,tertiary,no,123,yes,no,3,-1,no,09-may
40,blue-collar,married,secondary,no,273,yes,no,1,-1,no,19-jun
36,technician,married,secondary,no,1345,yes,no,3,-1,no,30-may
52,blue-collar,married,secondary,no,1027,no,no,1,-1,no,23-jul
35,technician,single,secondary,no,1855,yes,no,1,-1,no,07-may
38,services,single,secondary,no,1315,no,no,12,-1,no,20-jun
43,admin.,married,secondary,no,59,yes,no,3,-1,no,15-jul
43,admin.,married,secondary,no,2682,no,no,8,-1,no,30-jul
35,management,married,tertiary,no,2682,yes,no,1,-1,no,09-jul
40,services,married,secondary,no,3164,yes,no,2,-1,no,03-apr
49,technician,divorced,secondary,no,342,no,yes,3,-1,no,19-nov
35,services,single,secondary,no,1742,yes,no,2,-1,no,31-jul
42,technician,divorced,secondary,no,-106,yes,no,1,-1,no,29-may
29,unemployed,single,unknown,no,67,no,no,2,-1,no,28-jan
26,technician,single,secondary,no,430,no,no,2,-1,no,05-feb
44,blue-collar,single,primary,no,-234,yes,yes,3,347,no,15-may
29,management,single,tertiary,no,0,yes,no,1,351,no,13-may
36,blue-collar,married,secondary,no,-206,yes,no,2,-1,no,08-may
30,technician,single,secondary,no,656,no,yes,1,-1,no,04-jul
52,retired,married,secondary,no,603,no,yes,1,-1,no,09-jun
55,admin.,married,secondary,no,1102,yes,no,2,-1,no,15-may
30,services,single,secondary,no,117,no,no,1,-1,no,28-jan
29,technician,single,secondary,no,-13,yes,no,3,-1,no,14-may
